contig	gc
1873 	38.37
1874 	40.05
1875 	39.32
1876 	40.09
1877 	42.16
1878 	42.52
1879 	37.86
1880 	39.52
1881 	43.07
1882 	36.84
1883 	41.59
1884 	39.19
1885 	40.29
1886 	37.69
1887 	38.41
1888 	41.02
1889 	36.36
1890 	42.63
1891 	41.43
1892 	36.21
1893 	43.72
1894 	37.56
1895 	40.16
1896 	42.45
1897 	42.58
1898 	38.86
1899 	38.66
1900 	42.02
1901 	40.73
1902 	40.50
1903 	46.55
1904 	45.31
1905 	41.44
1906 	42.77
1907 	38.88
1908 	40.64
1909 	39.15
1910 	38.51
1911 	39.34
1912 	39.28
1913 	37.95
1914 	46.90
1915 	34.17
1916 	37.37
1917 	49.99
1918 	37.17
1919 	36.02
1920 	38.71
1921 	40.88
1922 	38.78
1923 	40.18
1924 	38.22
1925 	44.35
1926 	38.46
1927 	39.91
1928 	44.17
1929 	42.36
1930 	39.74
1931 	38.50
1932 	38.43
1933 	40.77
1934 	40.01
1935 	41.72
1936 	39.45
1937 	39.86
1938 	35.69
1939 	38.70
1940 	38.38
1941 	40.45
1942 	40.34
1943 	40.57
1944 	38.50
1945 	41.78
1946 	37.78
1947 	39.40
1948 	46.86
1949 	41.03
1950 	40.09
1951 	40.60
1952 	42.98
1953 	36.94
1954 	38.67
1955 	41.51
1956 	41.44
1957 	39.21
1958 	39.27
1959 	41.25
1960 	40.50
1961 	39.13
1962 	40.76
1963 	43.92
1964 	41.04
1965 	41.83
1966 	53.75
1967 	40.94
1968 	35.21
1969 	37.92
1970 	41.34
1971 	42.42
1972 	41.80
1973 	37.50
1974 	40.27
1975 	41.39
1976 	40.20
1977 	41.55
1978 	42.42
1979 	41.38
1980 	39.47
1981 	43.07
1982 	41.24
1983 	40.64
1984 	41.90
1985 	37.61
1986 	39.17
1987 	38.70
1988 	37.85
1989 	38.71
1990 	44.68
1991 	38.78
1992 	41.30
1993 	39.48
1994 	40.85
1995 	35.85
1996 	38.23
1997 	39.93
1998 	39.15
1999 	40.25
2000 	36.34
2001 	41.18
2002 	41.30
2003 	39.88
2004 	41.99
2005 	39.23
2006 	41.85
2007 	37.66
2008 	40.46
2009 	38.60
2010 	37.22
2011 	40.49
2012 	43.98
2013 	42.17
2014 	35.51
2015 	40.00
2016 	39.20
2017 	38.08
2018 	40.79
2019 	38.52
2020 	39.35
2021 	37.28
2022 	38.96
2023 	37.01
2024 	42.95
2025 	38.97
2026 	40.07
2027 	41.30
2028 	35.68
2029 	42.78
2030 	43.56
2031 	35.59
2032 	40.83
2033 	41.07
2034 	42.74
2035 	43.93
2036 	40.17
2037 	43.12
2038 	39.54
2039 	36.86
2040 	41.04
2041 	41.49
2042 	43.53
2043 	42.11
2044 	40.29
2045 	39.20
2046 	40.38
2047 	42.92
2048 	40.95
2049 	36.59
2050 	38.62
2051 	44.50
2052 	39.99
2053 	37.97
2054 	37.27
2055 	39.56
2056 	39.24
2057 	42.25
2058 	38.16
2059 	39.78
2060 	39.93
2061 	41.31
2062 	41.18
2063 	40.33
2064 	40.87
2065 	41.00
2066 	37.75
2067 	37.27
2068 	40.05
2069 	36.06
2070 	36.64
2071 	39.57
2072 	40.62
2073 	42.97
2074 	42.57
2075 	44.12
2076 	46.59
2077 	38.13
2078 	40.93
2079 	40.28
2080 	41.35
2081 	37.48
2082 	40.07
2083 	40.79
2084 	38.74
2085 	36.61
2086 	38.77
2087 	36.49
2088 	40.19
2089 	38.23
2090 	40.43
2091 	38.37
2092 	39.71
2093 	37.11
2094 	41.29
2095 	41.17
2096 	38.34
2097 	39.51
2098 	41.61
2099 	37.82
2100 	51.46
2101 	44.04
2102 	38.61
2103 	42.82
2104 	41.75
2105 	42.31
2106 	43.27
2107 	39.20
2108 	41.25
2109 	40.11
2110 	37.65
2111 	40.99
2112 	39.38
2113 	39.30
2114 	38.44
2115 	36.59
2116 	36.89
2117 	36.24
2118 	44.70
2119 	43.83
2120 	37.08
2121 	37.08
2122 	40.32
2123 	40.31
2124 	41.85
2125 	39.51
2126 	37.61
2127 	41.27
2128 	48.17
2129 	39.56
2130 	39.42
2131 	40.06
2132 	39.33
2133 	38.43
2134 	47.51
2135 	38.31
2136 	39.97
2137 	39.86
2138 	40.20
2139 	41.15
2140 	42.33
2141 	40.63
2142 	38.19
2143 	38.27
2144 	41.65
2145 	38.91
2146 	39.92
2147 	42.30
2148 	40.67
2149 	39.22
2150 	42.50
2151 	40.33
2152 	40.16
2153 	42.70
2154 	41.11
2155 	42.18
2156 	35.17
2157 	40.45
2158 	41.84
2159 	39.23
2160 	41.68
2161 	41.96
2162 	38.94
2163 	38.80
2164 	40.01
2165 	36.78
2166 	41.44
2167 	41.99
2168 	39.84
2169 	40.48
2170 	39.93
2171 	36.62
2172 	40.68
2173 	44.13
2174 	44.20
2175 	41.89
2176 	45.91
2177 	46.54
2178 	39.01
2179 	37.52
2180 	38.43
2181 	37.82
2182 	38.57
2183 	38.10
2184 	40.45
2185 	41.25
2186 	39.08
2187 	38.09
2188 	37.80
2189 	44.25
2190 	42.69
2191 	41.09
2192 	36.49
2193 	47.35
2194 	39.77
2195 	39.77
2196 	41.13
2197 	36.25
2198 	42.07
2199 	40.61
2200 	37.19
2201 	38.59
2202 	42.58
2203 	45.75
2204 	43.44
2205 	38.01
2206 	37.93
2207 	38.66
2208 	42.23
2209 	40.33
2210 	39.99
2211 	39.00
2212 	38.72
2213 	42.50
2214 	42.39
2215 	41.35
2216 	41.54
2217 	38.57
2218 	38.31
2219 	39.88
2220 	36.93
2221 	39.97
2222 	41.06
2223 	40.14
2224 	39.76
2225 	41.17
2226 	39.92
2227 	39.41
2228 	40.77
2229 	36.59
2230 	37.78
2231 	42.93
2232 	42.20
2233 	37.77
2234 	40.36
2235 	42.73
2236 	40.81
2237 	41.41
2238 	38.38
2239 	40.27
2240 	37.71
2241 	39.64
2242 	40.67
2243 	46.28
2244 	39.21
2245 	40.00
2246 	42.92
2247 	37.81
2248 	37.27
2249 	34.84
2250 	45.17
2251 	40.15
2252 	45.45
2253 	39.50
2254 	45.90
2255 	42.62
2256 	40.44
2257 	38.46
2258 	46.55
2259 	41.52
2260 	44.35
2261 	40.34
2262 	38.48
2263 	37.55
2264 	42.34
2265 	47.38
2266 	38.47
2267 	38.64
2268 	39.94
2269 	39.84
2270 	39.70
2271 	44.53
2272 	38.63
2273 	40.88
2274 	42.06
2275 	40.76
2276 	37.16
2277 	38.66
2278 	37.04
2279 	37.08
2280 	42.42
2281 	39.08
2282 	38.53
2283 	35.73
2284 	37.60
2285 	40.02
2286 	39.22
2287 	39.61
2288 	40.00
2289 	37.92
2290 	40.18
2291 	40.90
2292 	39.42
2293 	38.56
2294 	40.83
2295 	39.16
2296 	45.71
2297 	40.87
2298 	39.36
2299 	40.05
2300 	40.68
2301 	40.64
2302 	35.72
2303 	39.70
2304 	42.76
2305 	49.28
2306 	41.12
2307 	44.49
2308 	35.51
2309 	38.93
2310 	40.46
2311 	40.52
2312 	43.12
2313 	40.09
2314 	38.97
2315 	41.17
2316 	38.06
2317 	43.89
2318 	38.26
2319 	40.65
2320 	37.89
2321 	37.38
2322 	35.16
2323 	37.31
2324 	42.35
2325 	40.28
2326 	39.63
2327 	39.69
2328 	36.79
2329 	39.07
2330 	41.06
2331 	38.71
2332 	38.41
2333 	38.43
2334 	40.96
2335 	36.95
2336 	43.29
2337 	38.71
2338 	38.66
2339 	36.98
2340 	38.50
2341 	40.46
2342 	41.24
2343 	41.99
2344 	41.17
2345 	41.78
2346 	38.79
2347 	40.94
2348 	43.66
2349 	41.23
2350 	39.91
2351 	40.36
2352 	40.47
2353 	39.74
2354 	38.00
2355 	38.95
2356 	39.30
2357 	38.11
2358 	45.57
2359 	38.40
2360 	39.34
2361 	39.53
2362 	39.92
2363 	38.71
2364 	39.18
2365 	41.91
2366 	41.71
2367 	37.68
2368 	42.64
2369 	38.01
2370 	44.18
2371 	44.38
2372 	40.64
2373 	40.69
2374 	39.46
2375 	38.88
2376 	38.84
2377 	41.82
2378 	44.80
2379 	39.97
2380 	37.18
2381 	45.06
2382 	38.92
2383 	42.16
2384 	42.45
2385 	36.89
2386 	39.09
2387 	41.23
2388 	39.27
2389 	38.06
2390 	40.58
2391 	40.24
2392 	37.98
2393 	43.00
2394 	43.95
2395 	39.58
2396 	39.33
2397 	41.31
2398 	37.90
2399 	39.38
2400 	39.04
2401 	44.74
2402 	38.83
2403 	42.92
2404 	41.17
2405 	47.76
2406 	38.69
2407 	37.89
2408 	40.35
2409 	39.56
2410 	38.75
2411 	41.68
2412 	50.04
2413 	39.56
2414 	41.45
2415 	38.15
2416 	43.16
2417 	42.94
2418 	40.88
2419 	39.25
2420 	41.67
2421 	41.17
2422 	40.19
2423 	38.93
2424 	43.94
2425 	42.49
2426 	38.69
2427 	38.80
2428 	36.87
2429 	37.98
2430 	38.54
2431 	39.27
2432 	40.19
2433 	39.73
2434 	38.38
2435 	37.12
2436 	41.83
2437 	39.59
2438 	41.12
2439 	39.77
2440 	41.90
2441 	42.89
2442 	40.75
2443 	43.03
2444 	39.61
2445 	41.94
2446 	43.05
2447 	31.19
2448 	37.51
2449 	38.32
2450 	39.96
2451 	38.92
2452 	41.48
2453 	43.38
2454 	39.58
2455 	40.05
2456 	41.27
2457 	41.30
2458 	37.73
2459 	47.64
2460 	42.85
2461 	37.61
2462 	44.63
2463 	40.08
2464 	46.18
2465 	41.80
2466 	37.91
2467 	39.31
2468 	39.26
2469 	40.15
2470 	52.75
2471 	40.54
2472 	39.96
2473 	37.19
2474 	42.09
2475 	40.33
2476 	42.08
2477 	38.71
2478 	39.33
2479 	49.87
2480 	39.93
2481 	41.08
2482 	45.41
2483 	37.92
2484 	40.84
2485 	42.06
2486 	41.04
2487 	39.16
2488 	41.85
2489 	39.02
2490 	36.90
2491 	40.74
2492 	40.92
2493 	39.69
2494 	37.75
2495 	39.30
2496 	38.82
2497 	40.51
2498 	37.62
2499 	40.01
2500 	39.03
2501 	36.49
2502 	37.35
2503 	39.20
2504 	37.86
2505 	36.50
2506 	42.94
2507 	39.98
2508 	37.96
2509 	39.87
2510 	41.85
2511 	39.61
2512 	40.45
2513 	40.65
2514 	41.84
2515 	36.59
2516 	38.44
2517 	41.08
2518 	43.43
2519 	43.38
2520 	42.43
2521 	41.20
2522 	36.98
2523 	38.21
2524 	38.32
2525 	44.50
2526 	40.42
2527 	38.30
2528 	46.70
2529 	37.39
2530 	39.03
2531 	42.86
2532 	44.97
2533 	44.14
2534 	40.73
2535 	40.94
2536 	39.41
2537 	34.30
2538 	45.11
2539 	50.80
2540 	41.01
2541 	43.90
2542 	40.68
2543 	38.48
2544 	40.97
2545 	41.35
2546 	38.24
2547 	45.77
2548 	39.73
2549 	44.12
2550 	39.31
2551 	40.67
2552 	38.61
2553 	41.04
2554 	42.14
2555 	42.66
2556 	39.84
2557 	38.98
2558 	42.27
2559 	39.05
2560 	44.19
2561 	38.79
2562 	40.63
2563 	40.26
2564 	38.93
2565 	38.45
2566 	38.65
2567 	38.90
2568 	40.33
2569 	37.90
2570 	39.55
2571 	40.98
2572 	41.50
2573 	43.54
2574 	38.04
2575 	38.70
2576 	39.12
2577 	38.84
2578 	38.77
2579 	39.99
2580 	36.14
2581 	39.55
2582 	44.98
2583 	41.99
2584 	40.47
2585 	43.35
2586 	45.04
2587 	41.70
2588 	38.07
2589 	42.99
2590 	38.17
2591 	38.35
2592 	40.68
2593 	38.75
2594 	40.28
2595 	40.15
2596 	37.05
2597 	47.23
2598 	40.74
2599 	39.98
2600 	38.15
2601 	40.39
2602 	37.62
2603 	40.10
2604 	37.76
2605 	42.23
2606 	40.20
2607 	44.21
2608 	38.35
2609 	40.53
2610 	40.80
2611 	37.08
2612 	39.80
2613 	42.84
2614 	42.84
2615 	40.32
2616 	39.84
2617 	37.74
2618 	44.02
2619 	38.23
2620 	41.01
2621 	41.01
2622 	38.64
2623 	41.06
2624 	37.92
2625 	40.29
2626 	49.29
2627 	42.38
2628 	38.68
2629 	41.44
2630 	41.40
2631 	35.91
2632 	37.70
2633 	39.90
2634 	52.41
2635 	44.51
2636 	41.89
2637 	39.72
2638 	38.32
2639 	39.64
2640 	41.25
2641 	40.87
2642 	36.29
2643 	38.70
2644 	42.95
2645 	42.81
2646 	40.02
2647 	40.91
2648 	41.06
2649 	40.97
2650 	41.32
2651 	37.05
2652 	40.61
2653 	44.88
2654 	38.63
2655 	39.39
2656 	40.89
2657 	38.55
2658 	38.87
2659 	39.97
2660 	40.66
2661 	41.60
2662 	39.13
2663 	37.15
2664 	42.86
2665 	38.44
2666 	40.87
2667 	40.94
2668 	41.60
2669 	42.37
2670 	40.04
2671 	36.76
2672 	42.46
2673 	50.26
2674 	39.70
2675 	39.72
2676 	38.05
2677 	40.24
2678 	38.91
2679 	38.02
2680 	38.81
2681 	39.14
2682 	38.81
2683 	40.86
2684 	46.17
2685 	44.27
2686 	40.61
2687 	38.67
2688 	39.27
2689 	43.00
2690 	38.77
2691 	40.80
2692 	36.87
2693 	40.24
2694 	37.10
2695 	39.52
2696 	39.03
2697 	40.17
2698 	41.09
2699 	35.94
2700 	40.20
2701 	39.40
2702 	38.96
2703 	42.60
2704 	38.44
2705 	37.58
2706 	40.71
2707 	49.21
2708 	40.86
2709 	40.46
2710 	40.94
2711 	42.37
2712 	40.16
2713 	37.85
2714 	43.18
2715 	43.64
2716 	41.33
2717 	39.45
2718 	39.08
2719 	50.22
2720 	42.60
2721 	39.83
2722 	40.16
2723 	38.48
2724 	37.74
2725 	38.96
2726 	41.59
2727 	39.49
2728 	42.97
2729 	44.23
2730 	40.08
2731 	38.45
2732 	38.18
2733 	42.18
2734 	44.44
2735 	39.47
2736 	38.81
2737 	38.54
2738 	38.46
2739 	36.16
2740 	41.18
2741 	39.45
2742 	35.33
2743 	38.47
2744 	37.95
2745 	38.69
2746 	39.34
2747 	37.28
2748 	41.87
2749 	40.20
2750 	40.63
2751 	39.30
2752 	40.82
2753 	41.63
2754 	37.23
2755 	40.29
2756 	39.41
2757 	36.57
2758 	36.84
2759 	40.18
2760 	41.33
2761 	39.71
2762 	41.55
2763 	39.56
2764 	35.66
2765 	40.18
2766 	41.15
2767 	38.80
2768 	42.95
2769 	39.32
2770 	40.16
2771 	39.62
2772 	38.91
2773 	40.13
2774 	40.20
2775 	42.11
2776 	38.45
2777 	39.05
2778 	42.82
2779 	40.88
2780 	39.72
2781 	37.14
2782 	45.15
2783 	41.12
2784 	39.20
2785 	42.61
2786 	38.27
2787 	42.19
2788 	40.35
2789 	37.12
2790 	41.20
2791 	41.77
2792 	37.63
2793 	45.21
2794 	44.90
2795 	37.03
2796 	40.53
2797 	41.01
2798 	39.22
2799 	40.76
2800 	42.85
2801 	44.44
2802 	40.27
2803 	38.32
2804 	41.13
2805 	40.46
2806 	40.89
2807 	40.07
2808 	42.60
2809 	43.37
2810 	40.86
2811 	37.58
2812 	38.60
2813 	41.83
2814 	38.89
2815 	38.15
2816 	40.55
2817 	45.15
2818 	41.77
2819 	41.80
2820 	40.73
2821 	40.97
2822 	44.91
2823 	43.39
2824 	39.22
2825 	44.44
2826 	39.75
2827 	40.71
2828 	37.49
2829 	36.03
2830 	37.37
2831 	41.43
2832 	40.85
2833 	40.10
2834 	40.09
2835 	35.69
2836 	39.16
2837 	50.10
2838 	37.22
2839 	44.70
2840 	41.84
2841 	37.41
2842 	38.72
2843 	39.18
2844 	39.53
2845 	44.28
2846 	38.91
2847 	39.24
2848 	42.38
2849 	38.51
2850 	40.33
2851 	37.82
2852 	36.94
2853 	42.01
2854 	37.70
2855 	41.52
2856 	41.37
2857 	34.32
2858 	41.32
2859 	40.65
2860 	41.20
2861 	38.52
2862 	42.91
2863 	43.62
2864 	39.58
2865 	39.51
2866 	41.88
2867 	40.93
2868 	35.94
2869 	42.36
2870 	40.38
2871 	45.83
2872 	37.83
2873 	37.46
2874 	37.35
2875 	41.77
2876 	40.26
2877 	41.50
2878 	39.08
2879 	42.47
2880 	40.13
2881 	40.45
2882 	40.54
2883 	42.85
2884 	39.54
2885 	42.08
2886 	38.52
2887 	41.98
2888 	39.86
2889 	41.85
2890 	42.26
2891 	38.06
2892 	43.20
2893 	41.29
2894 	38.88
2895 	41.08
2896 	51.41
2897 	39.21
2898 	39.52
2899 	37.44
2900 	39.72
2901 	37.99
2902 	38.22
2903 	38.73
2904 	39.71
2905 	41.38
2906 	39.84
2907 	42.25
2908 	37.79
2909 	43.31
2910 	41.40
2911 	41.03
2912 	40.19
2913 	38.80
2914 	37.20
2915 	39.83
2916 	41.29
2917 	38.55
2918 	38.05
2919 	37.35
2920 	35.38
2921 	38.96
2922 	41.41
2923 	41.68
2924 	40.24
2925 	42.64
2926 	41.29
2927 	38.01
2928 	41.31
2929 	40.15
2930 	38.34
2931 	38.11
2932 	39.60
2933 	40.06
2934 	37.27
2935 	40.85
2936 	39.82
2937 	37.21
2938 	37.10
2939 	37.20
2940 	39.77
2941 	44.42
2942 	37.50
2943 	41.21
2944 	41.26
2945 	38.42
2946 	38.29
2947 	39.10
2948 	43.71
2949 	38.92
2950 	38.61
2951 	38.15
2952 	41.23
2953 	40.74
2954 	43.29
2955 	39.85
2956 	38.11
2957 	41.26
2958 	40.06
2959 	39.59
2960 	36.88
2961 	40.47
2962 	40.40
2963 	37.45
2964 	39.27
2965 	40.19
2966 	39.78
2967 	39.69
2968 	39.15
2969 	42.60
2970 	38.47
2971 	40.32
2972 	40.37
2973 	37.72
2974 	39.86
2975 	41.76
2976 	38.74
2977 	40.12
2978 	48.48
2979 	40.75
2980 	41.51
2981 	36.89
2982 	37.08
2983 	38.97
2984 	37.47
2985 	38.08
2986 	37.12
2987 	43.64
2988 	40.46
2989 	38.64
2990 	38.67
2991 	38.21
2992 	42.77
2993 	39.04
2994 	39.04
2995 	36.79
2996 	38.74
2997 	40.65
2998 	42.02
2999 	40.62
3000 	40.51
3001 	37.49
3002 	42.26
3003 	37.41
3004 	38.56
3005 	41.56
3006 	42.09
3007 	40.58
3008 	38.55
3009 	38.48
3010 	40.79
3011 	41.00
3012 	39.73
3013 	36.22
3014 	42.45
3015 	38.98
3016 	37.57
3017 	40.72
3018 	40.12
3019 	41.34
3020 	45.47
3021 	38.60
3022 	38.05
3023 	38.84
3024 	36.61
3025 	39.57
3026 	37.39
3027 	43.88
3028 	39.15
3029 	39.95
3030 	40.16
3031 	43.23
3032 	39.13
3033 	37.98
3034 	40.22
3035 	39.97
3036 	40.39
3037 	39.63
3038 	38.51
3039 	41.01
3040 	39.65
3041 	37.80
3042 	37.14
3043 	39.13
3044 	42.22
3045 	38.73
3046 	41.30
3047 	39.77
3048 	37.95
3049 	39.52
3050 	35.66
3051 	39.43
3052 	38.67
3053 	36.36
3054 	40.11
3055 	37.85
3056 	42.14
3057 	40.00
3058 	38.68
3059 	37.37
3060 	35.17
3061 	41.55
3062 	41.05
3063 	45.25
3064 	41.75
3065 	39.94
3066 	37.93
3067 	36.89
3068 	39.79
3069 	40.03
3070 	37.62
3071 	41.08
3072 	39.99
3073 	37.44
3074 	40.46
3075 	45.29
3076 	41.05
3077 	36.03
3078 	38.70
3079 	41.83
3080 	39.86
3081 	44.78
3082 	37.13
3083 	39.61
3084 	42.46
3085 	39.67
3086 	40.09
3087 	37.63
3088 	39.22
3089 	45.54
3090 	41.17
3091 	42.54
3092 	36.02
3093 	39.55
3094 	42.53
3095 	38.59
3096 	36.42
3097 	41.19
3098 	39.17
3099 	46.15
3100 	39.85
3101 	40.60
3102 	38.28
3103 	41.23
3104 	37.69
3105 	37.04
3106 	41.76
3107 	41.23
3108 	39.53
3109 	40.86
3110 	38.49
3111 	36.21
3112 	38.07
3113 	39.00
3114 	38.52
3115 	41.29
3116 	39.32
3117 	37.78
3118 	40.26
3119 	38.00
3120 	42.44
3121 	40.43
3122 	38.19
3123 	41.20
3124 	40.68
3125 	40.00
3126 	41.46
3127 	36.92
3128 	39.75
3129 	35.07
3130 	46.90
3131 	42.43
3132 	40.78
3133 	39.97
3134 	39.66
3135 	41.53
3136 	38.76
3137 	42.63
3138 	40.72
3139 	49.28
3140 	40.68
3141 	49.43
3142 	39.53
3143 	39.02
3144 	40.35
3145 	43.10
3146 	46.53
3147 	39.68
3148 	49.52
3149 	40.80
3150 	35.25
3151 	35.21
3152 	37.68
3153 	38.72
3154 	42.15
3155 	41.73
3156 	39.91
3157 	36.92
3158 	39.51
3159 	38.56
3160 	41.22
3161 	41.99
3162 	41.53
3163 	41.00
3164 	47.35
3165 	41.26
3166 	38.69
3167 	40.43
3168 	38.94
3169 	41.89
3170 	40.33
3171 	44.25
3172 	39.66
3173 	39.14
3174 	40.24
3175 	40.42
3176 	40.95
3177 	39.65
3178 	40.00
3179 	38.72
3180 	46.50
3181 	41.74
3182 	37.89
3183 	42.40
3184 	39.72
3185 	42.11
3186 	44.85
3187 	41.39
3188 	44.24
3189 	36.83
3190 	37.79
3191 	53.29
3192 	38.24
3193 	40.12
3194 	37.17
3195 	37.66
3196 	41.01
3197 	37.71
3198 	41.86
3199 	42.52
3200 	40.90
3201 	42.99
3202 	40.68
3203 	39.48
3204 	40.52
3205 	34.89
3206 	42.22
3207 	41.15
3208 	37.56
3209 	41.20
3210 	38.37
3211 	40.31
3212 	40.20
3213 	40.67
3214 	42.15
3215 	38.45
3216 	40.54
3217 	41.11
3218 	37.45
3219 	41.25
3220 	37.22
3221 	39.29
3222 	39.76
3223 	43.23
3224 	39.65
3225 	44.96
3226 	47.68
3227 	36.61
3228 	36.83
3229 	40.02
3230 	38.26
3231 	37.85
3232 	31.86
3233 	40.10
3234 	41.06
3235 	42.95
3236 	38.91
3237 	38.69
3238 	41.40
3239 	36.65
3240 	43.98
3241 	39.07
3242 	38.53
3243 	38.93
3244 	40.11
3245 	40.25
3246 	40.68
3247 	38.73
3248 	38.14
3249 	41.69
3250 	37.98
3251 	38.11
3252 	38.34
3253 	39.77
3254 	41.45
3255 	43.57
3256 	40.43
3257 	38.57
3258 	37.30
3259 	42.99
3260 	38.24
3261 	38.24
3262 	36.44
3263 	41.35
3264 	38.12
3265 	42.20
3266 	41.53
3267 	38.10
3268 	39.18
3269 	40.24
3270 	37.71
3271 	41.12
3272 	43.98
3273 	35.17
3274 	43.27
3275 	36.73
3276 	40.53
3277 	38.55
3278 	36.48
3279 	41.43
3280 	39.41
3281 	36.13
3282 	41.17
3283 	40.75
3284 	39.45
3285 	41.39
3286 	37.54
3287 	39.55
3288 	39.98
3289 	41.23
3290 	38.74
3291 	43.55
3292 	37.82
3293 	38.12
3294 	40.82
3295 	40.81
3296 	42.07
3297 	37.87
3298 	41.12
3299 	40.07
3300 	40.83
3301 	43.68
3302 	39.42
3303 	42.03
3304 	38.34
3305 	40.41
3306 	38.92
3307 	38.99
3308 	38.61
3309 	39.96
3310 	38.34
3311 	40.46
3312 	39.83
3313 	41.53
3314 	42.70
3315 	39.05
3316 	38.77
3317 	46.41
3318 	37.85
3319 	36.89
3320 	39.06
3321 	36.56
3322 	38.33
3323 	38.62
3324 	41.37
3325 	41.23
3326 	33.83
3327 	38.82
3328 	37.86
3329 	41.84
3330 	41.23
3331 	38.71
3332 	38.60
3333 	39.71
3334 	38.67
3335 	34.76
3336 	40.87
3337 	37.34
3338 	41.83
3339 	40.90
3340 	37.61
3341 	39.03
3342 	39.34
3343 	37.38
3344 	38.92
3345 	41.84
3346 	39.28
3347 	37.35
3348 	39.98
3349 	41.19
3350 	40.01
3351 	40.67
3352 	40.15
3353 	36.96
3354 	39.95
3355 	43.80
3356 	38.31
3357 	34.54
3358 	39.11
3359 	39.75
3360 	39.02
3361 	39.75
3362 	40.83
3363 	36.54
3364 	44.34
3365 	38.05
3366 	40.82
3367 	41.43
3368 	37.14
3369 	40.04
3370 	45.26
3371 	43.22
3372 	39.76
3373 	38.24
3374 	41.75
3375 	37.67
3376 	40.19
3377 	38.89
3378 	41.00
3379 	42.01
3380 	38.57
3381 	36.67
3382 	41.58
3383 	36.89
3384 	40.25
3385 	35.00
3386 	37.25
3387 	38.54
3388 	38.97
3389 	38.66
3390 	39.70
3391 	41.17
3392 	40.81
3393 	40.98
3394 	40.31
3395 	41.12
3396 	33.62
3397 	44.53
3398 	40.44
3399 	37.17
3400 	38.31
3401 	37.55
3402 	42.46
3403 	43.25
3404 	37.95
3405 	42.49
3406 	36.43
3407 	42.05
3408 	40.93
3409 	42.56
3410 	38.90
3411 	41.74
3412 	40.76
3413 	38.60
3414 	36.34
3415 	39.22
3416 	39.28
3417 	36.45
3418 	42.38
3419 	39.71
3420 	38.47
3421 	40.12
3422 	39.84
3423 	41.04
3424 	39.51
3425 	40.51
3426 	38.47
3427 	46.84
3428 	38.10
3429 	36.91
3430 	38.98
3431 	44.71
3432 	39.57
3433 	42.64
3434 	37.56
3435 	37.32
3436 	37.47
3437 	40.72
3438 	41.82
3439 	41.64
3440 	41.03
3441 	39.44
3442 	38.24
3443 	36.29
3444 	38.47
3445 	37.16
3446 	40.15
3447 	39.65
3448 	39.05
3449 	38.14
3450 	42.01
3451 	41.33
3452 	40.75
3453 	40.28
3454 	38.10
3455 	37.49
3456 	40.84
3457 	39.45
3458 	39.83
3459 	35.84
3460 	37.68
3461 	36.23
3462 	38.32
3463 	39.65
3464 	40.18
3465 	39.23
3466 	40.62
3467 	36.61
3468 	47.00
3469 	39.78
3470 	36.72
3471 	37.96
3472 	40.95
3473 	39.69
3474 	43.19
3475 	47.63
3476 	38.48
3477 	40.88
3478 	40.37
3479 	39.58
3480 	36.66
3481 	38.22
3482 	38.40
3483 	40.50
3484 	37.80
3485 	37.82
3486 	42.74
3487 	37.60
3488 	42.81
3489 	37.37
3490 	40.00
3491 	43.83
3492 	40.71
3493 	39.01
3494 	37.04
3495 	40.72
3496 	39.14
3497 	53.12
3498 	39.74
3499 	39.50
3500 	38.50
3501 	38.43
3502 	39.42
3503 	45.01
3504 	43.14
3505 	42.62
3506 	39.69
3507 	38.83
3508 	40.80
3509 	38.84
3510 	38.33
3511 	38.62
3512 	42.56
3513 	41.49
3514 	40.82
3515 	39.21
3516 	37.50
3517 	43.65
3518 	40.40
3519 	40.34
3520 	38.55
3521 	43.14
3522 	44.01
3523 	40.34
3524 	40.36
3525 	38.32
3526 	42.33
3527 	38.83
3528 	39.55
3529 	38.45
3530 	42.61
3531 	41.43
3532 	36.17
3533 	48.65
3534 	37.37
3535 	38.92
3536 	39.28
3537 	38.07
3538 	46.32
3539 	44.15
3540 	48.36
3541 	37.34
3542 	43.50
3543 	41.49
3544 	43.85
3545 	39.70
3546 	40.78
3547 	38.67
3548 	39.33
3549 	38.66
3550 	40.87
3551 	39.20
3552 	43.39
3553 	39.81
3554 	41.96
3555 	39.80
3556 	39.08
3557 	39.09
3558 	38.10
3559 	38.57
3560 	39.58
3561 	39.36
3562 	36.00
3563 	41.28
3564 	37.42
3565 	36.37
3566 	41.10
3567 	43.12
3568 	38.74
3569 	34.47
3570 	39.39
3571 	36.67
3572 	48.48
3573 	41.19
3574 	41.31
3575 	42.87
3576 	42.92
3577 	42.66
3578 	39.50
3579 	35.38
3580 	38.46
3581 	39.71
3582 	40.65
3583 	41.09
3584 	39.04
3585 	38.22
3586 	42.38
3587 	40.59
3588 	40.23
3589 	40.06
3590 	40.28
3591 	41.06
3592 	41.93
3593 	36.63
3594 	40.70
3595 	37.62
3596 	41.36
3597 	37.12
3598 	47.66
3599 	42.27
3600 	37.24
3601 	42.35
3602 	40.63
3603 	39.76
3604 	43.75
3605 	39.85
3606 	36.45
3607 	44.16
3608 	37.98
3609 	38.61
3610 	42.33
3611 	37.82
3612 	42.82
3613 	40.42
3614 	41.61
3615 	38.80
3616 	38.12
3617 	39.01
3618 	38.11
3619 	42.98
3620 	40.62
3621 	44.55
